modelvec,id,firm,market,price,const,mpd,air,space,hpwt,share,share_out,prodvec,newmodv,mpg,quantity
FDTHUN,3065,18,14,9.271415,1,1.714521,0,1.404936,0.391007,0.001784,0.888114,FDTHUN,FDTHUN84,2,154.865
LCTOWN,3067,18,14,17.768046,1,1.457343,1,1.71039,0.447718,0.001047,0.888114,LCTOWN,LCTOWN84,1.7,90.869
LCMARK,3068,18,14,20.892204,1,1.457343,1,1.437852,0.386207,0.00034,0.888114,LCMARK,LCMARK84,1.7,29.496
LCCONT,3069,18,14,20.951877,1,1.457343,1,1.477152,0.373333,0.000358,0.888114,LCCONT,LCCONT82,1.7,31.11
MCLYNX,3070,18,14,5.541867,1,2.314604,0,1.080101,0.367647,0.00078,0.888114,MCLYNX,MCLYNX84,2.7,67.725
MCTOPA,3072,18,14,6.737247,1,2.314604,0,1.16843,0.355631,0.000846,0.888114,MCTOPA,MCTOPA84,2.7,73.454
MCCAPR,3073,18,14,7.466795,1,2.057426,0,1.237581,0.317919,0.000204,0.888114,MCCAPR,MCCAPR79,2.4,17.739
MCCOUG,3076,18,14,9.603465,1,1.714521,0,1.404936,0.391517,0.001394,0.888114,MCCOUG,MCCOUG84,2,120.964
MCMARQ,3078,18,14,8.399423,1,1.9717,0,1.39515,0.300546,0.001195,0.888114,MCMARQ,MCMARQ83,2.3,103.722
MCGRAN,3081,18,14,11.20308,1,1.457343,0,1.6585,0.37037,0.001655,0.888114,MCGRAN,MCGRAN84,1.7,143.594
ODFIRE,3083,19,14,7.026949,1,2.314604,0,1.1453,0.357578,0.00072,0.888114,ODFIRE,ODFIRE84,2.7,62.456
ODOMEG,3085,19,14,7.538017,1,2.314604,0,1.275944,0.363206,0.000393,0.888114,ODOMEG,ODOMEG80,2.7,34.103
ODCUTL,3087,19,14,9.171319,1,1.800248,0,1.440876,0.337838,0.003481,0.888114,ODCUTL,ODCUTL75,2.1,302.087
ODCIER,3089,19,14,8.857555,1,2.143152,0,1.30938,0.339358,0.002791,0.888114,ODCIER,ODCIER84,2.5,242.209
ODDELT,3093,19,14,9.673725,1,1.628795,0,1.664103,0.311526,0.002976,0.888114,ODDELT,ODDELT77,1.9,258.297
OD98,3096,19,14,13.619827,1,1.457343,1,1.686993,0.339312,0.001157,0.888114,OD98,OD9884,1.7,100.419
ODTORO,3097,19,14,15.502406,1,1.371617,1,1.47084,0.337473,0.000479,0.888114,ODTORO,ODTORO84,1.6,41.605
PLCOLT,3099,16,14,5.427334,1,2.571782,0,1.00786,0.381963,0.000799,0.888114,PLCOLT,PLCOLT84,3,69.379
PLHORI,3101,16,14,5.732435,1,2.914686,0,1.084384,0.297536,0.000902,0.888114,PLHORI,PLHORI80,3.4,78.298
PLRELI,3102,16,14,6.658325,1,2.314604,0,1.208046,0.406607,0.001592,0.888114,PLRELI,PLRELI83,2.7,138.154
PLGRAN,3104,16,14,8.500481,1,1.457343,0,1.526294,0.365374,0.000191,0.888114,PLGRAN,PLGRAN84,1.7,16.609
PT1000,3105,19,14,5.41001,1,2.657508,0,1.0044,0.312801,0.000323,0.888114,PT1000,PT100084,3.1,28.004
PT2000,3106,19,14,6.543792,1,2.486056,0,1.190896,0.349127,0.001462,0.888114,PT2000,PT200083,2.9,126.916
PTPHOE,3108,19,14,6.823869,1,2.143152,0,1.258311,0.373528,0.000152,0.888114,PTPHOE,PTPHOE80,2.5,13.202
PT6000,3110,19,14,8.539942,1,2.143152,0,1.35936,0.334789,0.00145,0.888114,PT6000,PT600082,2.5,125.828
PTFIER,3114,19,14,7.39076,1,2.143152,0,1.107223,0.377513,0.001077,0.888114,PTFIER,PTFIER84,2.5,93.485
PTFIRE,3115,19,14,8.276227,1,1.714521,0,1.374876,0.362098,0.001169,0.888114,PTFIRE,PTFIRE84,2,101.414
PTBONN,3117,19,14,8.788258,1,1.800248,0,1.433432,0.348542,0.000753,0.888114,PTBONN,PTBONN84,2.1,65.387
PTGRAN,3119,19,14,8.801732,1,1.800248,0,1.459737,0.343,0.000825,0.888114,PTGRAN,PTGRAN84,2.1,71.609
PTPARI,3121,19,14,9.510106,1,1.628795,0,1.597866,0.315729,0.000715,0.888114,PTPARI,PTPARI84,1.9,62.084
ARGTV6,3124,20,14,18.286814,1,1.800248,0,1.12136,0.545519,4.30E-05,0.888114,ARGTV6,ARGTV681,2.1,3.702
AD5000,3126,7,14,15.861405,1,1.885974,1,1.375878,0.351617,0.00048,0.888114,AD5000,AD500083,2.2,41.651
AD4000,3128,7,14,12.492782,1,2.40033,1,1.169092,0.397291,0.00012,0.888114,AD4000,AD400084,2.8,10.43
BW318i,3129,8,14,15.813282,1,2.314604,1,1.145664,0.427966,0.00033,0.888114,BW318i,BW318i84,2.7,28.674
BW325e,3130,8,14,20.182868,1,2.314604,1,1.145664,0.640543,0.000182,0.888114,BW325e,BW325e84,2.7,15.773
BW528e,3131,8,14,23.642926,1,1.885974,1,1.2474,0.409753,0.000177,0.888114,BW528e,BW528e82,2.2,15.395
BW733i,3133,8,14,34.971126,1,1.628795,1,1.399566,0.526163,9.60E-05,0.888114,BW733i,BW733i81,1.9,8.359
BW633C,3134,8,14,39.177093,1,1.628795,1,1.315902,0.540299,3.10E-05,0.888114,BW633C,BW633C84,1.9,2.695
HD1500,3135,3,14,6.825794,1,3.000413,0,1.04576,0.391753,0.001583,0.888114,HD1500,HD150084,3.5,137.405
HDACCO,3137,3,14,8.220404,1,2.743234,0,1.143608,0.378688,0.002957,0.888114,HDACCO,HDACCO84,3.2,256.6
HDPREL,3138,3,14,9.612127,1,1.9717,0,1.131279,0.441306,0.000771,0.888114,HDPREL,HDPREL83,2.3,66.924
ISI-MA,3139,13,14,6.289702,1,2.314604,0,1.054926,0.333761,5.10E-05,0.888114,ISI-MA,ISI-MA84,2.7,4.427
ISIMPU,3140,13,14,10.103946,1,2.057426,1,1.125352,0.329188,0.000148,0.888114,ISIMPU,ISIMPU84,2.4,12.806
MZGLC,3141,4,14,6.20308,1,3.000413,0,1.070856,0.349614,0.000521,0.888114,MZGLC,MZGLC79,3.5,45.221
MZ626,3142,4,14,7.598653,1,2.486056,0,1.18237,0.348548,0.000823,0.888114,MZ626,MZ62683,2.9,71.407
MB190E,3144,9,14,22.550529,1,1.9717,1,1.15675,0.425612,0.000204,0.888114,MB190E,MB190E84,2.3,17.704
MB500S,3147,9,14,50,1,1.285891,1,1.492077,0.475452,5.30E-05,0.888114,MB500S,MB500S84,1.5,4.557
MB380S,3148,9,14,41.126083,1,2.228878,1,1.452642,0.420624,8.20E-05,0.888114,MB380S,MB380S84,2.6,7.135
MTTRED,3149,10,14,6.351299,1,2.143152,0,1.1206,0.36044,0.000158,0.888114,MTTRED,MTTRED84,2.5,13.724
MTCORD,3150,10,14,6.72666,1,2.143152,0,1.12796,0.36689,0.000152,0.888114,MTCORD,MTCORD84,2.5,13.194
MTSTAR,3151,10,14,12.039461,1,1.800248,0,1.148316,0.51273,7.30E-05,0.888114,MTSTAR,MTSTAR84,2.1,6.375
NISENT,3152,2,14,6.303176,1,3.000413,0,1.067374,0.358628,0.002183,0.888114,NISENT,NISENT84,3.5,189.48
NIPULS,3154,2,14,7.458133,1,3.000413,0,1.036112,0.364116,0.00043,0.888114,NIPULS,NIPULS84,3.5,37.287
NISTAN,3155,2,14,8.757459,1,2.657508,0,1.137504,0.431303,0.000514,0.888114,NISTAN,NISTAN84,3.1,44.613
NI200S,3156,2,14,8.122233,1,2.40033,0,1.140576,0.44522,0.000731,0.888114,NI200S,NI200S84,2.8,63.465
NIMAXI,3157,2,14,10.971126,1,1.9717,1,1.195116,0.429953,0.000786,0.888114,NIMAXI,NIMAXI84,2.3,68.209
NI300Z,3158,2,14,15.205967,1,1.714521,1,1.159053,0.574919,0.000842,0.888114,NI300Z,NI300Z84,2,73.097
PG505,3159,14,14,10.875842,1,1.885974,0,1.277028,0.321192,0.000231,0.888114,PG505,PG50580,2.2,20.007
PS944,3161,12,14,20.635226,1,1.885974,1,1.1611,0.514759,0.000147,0.888114,PS944,PS94483,2.2,12.784
PS911,3162,12,14,30.750722,1,1.457343,1,1.09785,0.725689,5.00E-05,0.888114,PS911,PS91184,1.7,4.32
PS928s,3163,12,14,42.348412,1,1.200165,1,1.270311,0.698299,2.70E-05,0.888114,PS928s,PS928s84,1.4,2.327
RNSPOR,3164,24,14,9.234841,1,2.143152,1,1.206975,0.35285,3.40E-05,0.888114,RNSPOR,RNSPOR84,2.5,2.971
RNFUEG,3165,24,14,8.657363,1,2.228878,0,1.1859,0.366935,0.000107,0.888114,RNFUEG,RNFUEG83,2.6,9.272
SA900,3166,11,14,10.991338,1,1.800248,0,1.24754,0.416667,9.60E-05,0.888114,SA900,SA90081,2.1,8.369
SBSTD,3167,5,14,4.801732,1,2.743234,0,1.0458,0.331707,0.001813,0.888114,SBSTD,SBSTD81,3.2,157.385
TYTERC,3171,1,14,4.906641,1,2.914686,0,1.009332,0.311558,0.001187,0.888114,TYTERC,TYTERC81,3.4,103.013
TYCORO,3174,1,14,6.25409,1,2.914686,0,1.070972,0.336377,0.001819,0.888114,TYCORO,TYCORO83,3.4,157.876
TYCELI,3175,1,14,7.41001,1,2.228878,0,1.15411,0.420673,0.000982,0.888114,TYCELI,TYCELI71,2.6,85.213
TYCAMR,3176,1,14,7.842156,1,2.743234,0,1.16774,0.395529,0.00108,0.888114,TYCAMR,TYCAMR83,3.2,93.725
TYCRES,3177,1,14,13.27719,1,1.800248,1,1.23823,0.476985,0.000397,0.888114,TYCRES,TYCRES83,2.1,34.456
VWRABB,3179,7,14,6.487007,1,2.657508,0,0.971922,0.394036,0.000133,0.888114,VWRABB,VWRABB81,3.1,11.552
VWJETT,3180,7,14,7.555342,1,2.571782,0,1.0752,0.361328,0.000438,0.888114,VWJETT,VWJETT81,3,37.975
VWSCIR,3181,7,14,10.461983,1,2.40033,0,1.06048,0.434783,0.000199,0.888114,VWSCIR,VWSCIR84,2.8,17.245
VWQUAN,3182,7,14,12.492782,1,1.714521,1,1.205538,0.397456,0.000215,0.888114,VWQUAN,VWQUAN84,2,18.645
VVDL,3184,6,14,11.511068,1,2.143152,0,1.270624,0.380267,0.000511,0.888114,VVDL,VVDL84,2.5,44.339
VVGL,3186,6,14,14.432146,1,2.143152,0,1.268605,0.374368,0.00028,0.888114,VVGL,VVGL78,2.5,24.271
AMENCO,3300,15,15,5.538104,1,2.775042,0,1.0439,0.282543,0.000443,0.879859,AMENCO,AMENCO84,3.1,39.179
AMALLI,3301,15,15,5.725836,1,2.775042,0,1.0647,0.286006,0.000808,0.879859,AMALLI,AMALLI84,3.1,71.494
AMEAGL,3302,15,15,9.718401,1,2.148419,0,1.307907,0.330383,0.000144,0.879859,AMEAGL,AMEAGL85,2.4,12.776
BKSKYH,3304,19,15,7.045539,1,2.336406,0,1.08686,0.359532,0.000968,0.879859,BKSKYH,BKSKYH82,2.61,85.639
BKSKYL,3307,19,15,7.404275,1,1.611314,0,1.247779,0.417132,0.000616,0.879859,BKSKYL,BKSKYL85,1.8,54.513
BKCENT,3308,19,15,8.870818,1,2.058902,0,1.280207,0.328707,0.002651,0.879859,BKCENT,BKCENT82,2.3,234.508
BKSOME,3312,19,15,8.231413,1,2.148419,0,1.2186,0.36192,0.001075,0.879859,BKSOME,BKSOME85,2.4,95.098
BKREGA,3314,19,15,9.226766,1,1.700832,0,1.436296,0.346784,0.001273,0.879859,BKREGA,BKREGA85,1.9,112.59
BKLeSA,3315,19,15,9.854089,1,1.521797,0,1.664208,0.306663,0.001302,0.879859,BKLeSA,BKLeSA85,1.7,115.212
BKELEC,3318,19,15,12.871747,1,1.700832,1,1.423254,0.384615,0.001121,0.879859,BKELEC,BKELEC84,1.9,99.185
BKRIVI,3319,19,15,15.52974,1,1.521797,1,1.47719,0.362976,0.000552,0.879859,BKRIVI,BKRIVI85,1.7,48.834
CDCIMA,3320,19,15,12.046468,1,1.611314,1,1.12515,0.334909,0.000269,0.879859,CDCIMA,CDCIMA84,1.8,23.754
CDSEVI,3322,19,15,21.616171,1,1.43228,1,1.452032,0.328688,0.000328,0.879859,CDSEVI,CDSEVI82,1.6,29.034
CDDEVI,3323,19,15,17.259294,1,1.521797,1,1.39815,0.36808,0.002122,0.879859,CDDEVI,CDDEVI85,1.7,187.664
CDELDO,3324,19,15,19.452602,1,1.43228,1,1.44377,0.362513,0.000659,0.879859,CDELDO,CDELDO84,1.6,58.31
CVSPRI,3326,19,15,4.599442,1,4.207321,0,0.850833,0.320213,0.000353,0.879859,CVSPRI,CVSPRI85,4.7,31.267
CVCHEV,3327,19,15,5.288104,1,2.416972,0,1.019082,0.30303,0.001469,0.879859,CVCHEV,CVCHEV79,2.7,129.927
CVSPEC,3328,19,15,6.110595,1,2.327454,0,0.991524,0.383982,0.000606,0.879859,CVSPEC,CVSPEC85,2.6,53.593
CVNOVA,3329,19,15,6.686803,1,2.327454,0,1.0855,0.323625,0.000402,0.879859,CVNOVA,CVNOVA85,2.6,35.594
CVCAVA,3330,19,15,6.019517,1,1.611314,0,1.155609,0.376229,0.004873,0.879859,CVCAVA,CVCAVA84,1.8,431.031
CVCITA,3332,19,15,6.589219,1,2.148419,0,1.206861,0.366972,0.000494,0.879859,CVCITA,CVCITA80,2.4,43.677
CVCELE,3334,19,15,7.702602,1,2.148419,0,1.304919,0.341753,0.004111,0.879859,CVCELE,CVCELE84,2.4,363.619
CVCAMA,3338,19,15,8.083643,1,1.611314,0,1.367184,0.362221,0.002261,0.879859,CVCAMA,CVCAMA75,1.8,199.985
CVMONT,3340,19,15,8.866171,1,1.611314,0,1.438872,0.408677,0.001273,0.879859,CVMONT,CVMONT85,1.8,112.585
CVIMPA,3342,19,15,8.846654,1,1.611314,0,1.599988,0.372706,0.002779,0.879859,CVIMPA,CVIMPA85,1.8,245.826
CRLeBA,3345,16,15,8.651487,1,2.058902,0,1.23163,0.375147,0.000989,0.879859,CRLeBA,CRLeBA84,2.3,87.482
CRLASE,3347,16,15,8.228625,1,2.058902,0,1.21275,0.378875,0.000576,0.879859,CRLASE,CRLASE84,2.3,50.957
CRGTS,3348,16,15,8.386617,1,2.058902,0,1.232132,0.37218,0.000803,0.879859,CRGTS,CRGTS85,2.3,71.018
CRNEWY,3349,16,15,11.95632,1,1.790349,0,1.268331,0.542005,0.000649,0.879859,CRNEWY,CRNEWY84,2,57.413
CRFIFT,3350,16,15,12.990706,1,1.43228,1,1.533714,0.347501,0.001232,0.879859,CRFIFT,CRFIFT84,1.6,109.01
DGCOLT,3351,16,15,5.60316,1,2.775042,0,1.067374,0.345704,0.000863,0.879859,DGCOLT,DGCOLT85,3.1,76.313
DGCOLT,3353,16,15,9.116171,1,2.148419,0,1.127916,0.345776,0.000267,0.879859,DGCOLT,DGCOLT85,2.4,23.593
DGOMNI,3354,16,15,5.554833,1,1.879867,0,1.084384,0.441582,0.000808,0.879859,DGOMNI,DGOMNI85,2.1,71.473
DGCHAR,3355,16,15,6.118959,1,2.506489,0,1.165916,0.288939,0.000646,0.879859,DGCHAR,DGCHAR85,2.8,57.171
DGARIE,3356,16,15,6.541822,1,2.327454,0,1.208046,0.40117,0.001315,0.879859,DGARIE,DGARIE83,2.6,116.284
DGCONQ,3358,16,15,11.67658,1,1.700832,0,1.148316,0.514184,6.10E-05,0.879859,DGCONQ,DGCONQ85,1.9,5.387
DGDAYT,3359,16,15,7.904275,1,2.058902,0,1.21275,0.379165,0.00056,0.879859,DGDAYT,DGDAYT84,2.3,49.533
DG600,3360,16,15,8.320632,1,2.058902,0,1.279942,0.382092,0.000625,0.879859,DG600,DG60083,2.3,55.33
DGLANC,3361,16,15,8.097584,1,2.058902,0,1.232132,0.37232,0.000561,0.879859,DGLANC,DGLANC85,2.3,49.615
DGDIPL,3362,16,15,8.73513,1,1.43228,0,1.526294,0.365374,0.000395,0.879859,DGDIPL,DGDIPL84,1.6,34.919
FDESCO,3363,18,15,5.415428,1,2.237937,0,1.080101,0.389294,0.004756,0.879859,FDESCO,FDESCO84,2.5,420.69
FDEXP,3367,18,15,6.223978,1,2.237937,0,1.122277,0.381316,0.000203,0.879859,FDEXP,FDEXP85,2.5,17.927
FDTEMP,3368,18,15,6.553903,1,2.237937,0,1.166444,0.369416,0.003178,0.879859,FDTEMP,FDTEMP84,2.5,281.144
FDMUST,3369,18,15,6.398699,1,2.058902,0,1.237581,0.339506,0.001784,0.879859,FDMUST,FDMUST74,2.3,157.821
FDLTD,3372,18,15,8.247212,1,1.879867,0,1.39515,0.301783,0.002092,0.879859,FDLTD,FDLTD83,2.1,185.014
FDCRNV,3374,18,15,9.859665,1,1.43228,0,1.636025,0.37746,0.001835,0.879859,FDCRNV,FDCRNV84,1.6,162.334
FDTHUN,3376,18,15,9.525093,1,1.700832,0,1.404936,0.413365,0.001777,0.879859,FDTHUN,FDTHUN84,1.9,157.209
LCTOWN,3378,18,15,17.701673,1,1.43228,1,1.71039,0.384902,0.00133,0.879859,LCTOWN,LCTOWN84,1.6,117.606
LCMARK,3379,18,15,20.816914,1,1.43228,1,1.437852,0.387275,0.000224,0.879859,LCMARK,LCMARK84,1.6,19.853
LCCONT,3380,18,15,20.978625,1,1.43228,1,1.477152,0.369393,0.000313,0.879859,LCCONT,LCCONT82,1.6,27.679
MCLYNX,3381,18,15,5.343866,1,2.237937,0,1.080101,0.353535,0.000971,0.879859,MCLYNX,MCLYNX85,2.5,85.871
MCTOPA,3385,18,15,7.218401,1,2.237937,0,1.16843,0.408163,0.000826,0.879859,MCTOPA,MCTOPA85,2.5,73.098
MCCAPR,3386,18,15,7.3829,1,2.058902,0,1.237581,0.312057,0.000174,0.879859,MCCAPR,MCCAPR79,2.3,15.389
MCCOUG,3389,18,15,9.89777,1,1.700832,0,1.404936,0.410256,0.001348,0.879859,MCCOUG,MCCOUG84,1.9,119.225
MCMARQ,3391,18,15,8.360595,1,1.879867,0,1.39515,0.304604,0.000993,0.879859,MCMARQ,MCMARQ83,2.1,87.844
MCGRAN,3394,18,15,11.435874,1,1.43228,0,1.6585,0.382827,0.001528,0.879859,MCGRAN,MCGRAN84,1.6,135.202
ODFIRE,3396,19,15,6.996283,1,1.611314,0,1.1453,0.368973,0.00056,0.879859,ODFIRE,ODFIRE84,1.8,49.58
ODCUTL,3398,19,15,9.257435,1,1.700832,0,1.432,0.340241,0.002459,0.879859,ODCUTL,ODCUTL75,1.9,217.504
ODCALA,3400,19,15,7.898699,1,2.148419,0,1.187475,0.366242,0.001388,0.879859,ODCALA,ODCALA85,2.4,122.81
ODCIER,3402,19,15,8.826208,1,2.058902,0,1.30938,0.334789,0.003771,0.879859,ODCIER,ODCIER84,2.3,333.585
ODDELT,3406,19,15,9.847584,1,1.521797,0,1.664103,0.312945,0.002127,0.879859,ODDELT,ODDELT77,1.7,188.129
OD98,3409,19,15,13.629182,1,1.700832,1,1.402296,0.379133,0.001384,0.879859,OD98,OD9885,1.9,122.421
ODTORO,3410,19,15,15.611524,1,1.521797,1,1.47084,0.363353,0.000363,0.879859,ODTORO,ODTORO85,1.7,32.093
PLHORI,3414,16,15,5.554833,1,2.506489,0,1.084384,0.294388,0.000955,0.879859,PLHORI,PLHORI80,2.8,84.5
PLTURI,3415,16,15,6.118959,1,1.879867,0,1.165916,0.455982,0.000597,0.879859,PLTURI,PLTURI85,2.1,52.817
PLRELI,3416,16,15,6.541822,1,2.327454,0,1.208046,0.40117,0.001569,0.879859,PLRELI,PLRELI83,2.6,138.833
PLCARA,3418,16,15,8.251859,1,2.058902,0,1.26888,0.381797,0.000406,0.879859,PLCARA,PLCARA85,2.3,35.954
PLGRAN,3419,16,15,8.73513,1,1.43228,0,1.526294,0.365888,0.000199,0.879859,PLGRAN,PLGRAN84,1.6,17.627
PT1000,3420,19,15,5.292751,1,2.506489,0,1.018464,0.31205,0.000253,0.879859,PT1000,PT100084,2.8,22.424
PTSUNB,3421,19,15,6.500929,1,1.611314,0,1.206674,0.632378,0.001321,0.879859,PTSUNB,PTSUNB85,1.8,116.837
PTGRAN,3423,19,15,7.430297,1,2.148419,0,1.187475,0.364212,0.001371,0.879859,PTGRAN,PTGRAN85,2.4,121.273
PT6000,3425,19,15,8.437732,1,2.058902,0,1.35936,0.331412,0.001874,0.879859,PT6000,PT600082,2.3,165.728
PTFIER,3429,19,15,7.894981,1,2.237937,0,1.107223,0.36933,0.001021,0.879859,PTFIER,PTFIER84,2.5,90.303
PTFIRE,3430,19,15,8.065985,1,1.611314,0,1.374876,0.46028,0.001132,0.879859,PTFIRE,PTFIRE85,1.8,100.16
PTBONN,3432,19,15,8.874535,1,1.700832,0,1.433432,0.341933,0.000599,0.879859,PTBONN,PTBONN84,1.9,52.972
PTGRAN,3434,19,15,8.893123,1,1.700832,0,1.459737,0.340347,0.000646,0.879859,PTGRAN,PTGRAN84,1.9,57.153
PTPARI,3436,19,15,9.660781,1,1.611314,0,1.597866,0.371747,0.000781,0.879859,PTPARI,PTPARI85,1.8,69.049
ARGTV6,3439,20,15,15.334572,1,1.700832,1,1.12136,0.545519,5.10E-05,0.879859,ARGTV6,ARGTV681,1.9,4.502
AD5000,3441,7,15,16.459108,1,1.700832,1,1.375878,0.386779,0.000449,0.879859,AD5000,AD500083,1.9,39.742
AD4000,3443,7,15,12.964684,1,2.148419,1,1.169092,0.436457,0.000196,0.879859,AD4000,AD400085,2.4,17.352
BW318i,3444,8,15,15.729554,1,2.058902,1,1.145664,0.412245,0.000261,0.879859,BW318i,BW318i84,2.3,23.111
BW325e,3445,8,15,19.614312,1,1.879867,1,1.145664,0.422339,0.000348,0.879859,BW325e,BW325e85,2.1,30.819
BW528e,3446,8,15,22.829926,1,1.790349,1,1.26441,0.396072,0.000201,0.879859,BW528e,BW528e82,2,17.749
BW735i,3449,8,15,34.275093,1,1.521797,1,1.399566,0.519258,0.000112,0.879859,BW735i,BW735i85,1.7,9.937
BW635L,3450,8,15,38.39684,1,1.521797,1,1.315902,0.538462,5.00E-05,0.879859,BW635L,BW635L85,1.7,4.423
HDCIVI,3451,3,15,6.77974,1,2.685524,0,1.04576,0.391955,0.001754,0.879859,HDCIVI,HDCIVI85,3,155.17
HDCRXH,3454,3,15,6.021375,1,3.401664,0,0.923994,0.358209,0.000598,0.879859,HDCRXH,HDCRXH85,3.8,52.861
HDACCO,3455,3,15,8.22026,1,2.416972,0,1.143608,0.389316,0.003029,0.879859,HDACCO,HDACCO84,2.7,267.9
HDPREL,3456,3,15,9.614312,1,2.237937,0,1.131279,0.454959,0.000858,0.879859,HDPREL,HDPREL83,2.5,75.938
ISI-MA,3458,13,15,6.736989,1,2.148419,0,1.054926,0.403518,0.000144,0.879859,ISI-MA,ISI-MA84,2.4,12.78
ISIMPU,3459,13,15,9.33829,1,1.969384,1,1.125352,0.329188,0.00016,0.879859,ISIMPU,ISIMPU84,2.2,14.173
MZGLC,3460,4,15,6.222119,1,2.685524,0,1.070856,0.349614,0.000729,0.879859,MZGLC,MZGLC79,3,64.444
MZ626,3461,4,15,7.894981,1,2.327454,0,1.18237,0.355932,0.00105,0.879859,MZ626,MZ62683,2.6,92.839
MB190E,3463,9,15,21.775093,1,1.700832,1,1.15675,0.449438,0.000252,0.879859,MB190E,MB190E84,1.9,22.325
MB190D,3464,9,15,21.849442,1,2.775042,1,1.15675,0.266667,3.50E-05,0.879859,MB190D,MB190D85,3.1,3.067
MB300D,3465,9,15,29.684015,1,1.969384,1,1.342027,0.349929,0.00021,0.879859,MB300D,MB300D85,2.2,18.596
MB300C,3466,9,15,32.732342,1,1.969384,1,1.318125,0.352941,1.80E-05,0.879859,MB300C,MB300C85,2.2,1.556
MB300T,3467,9,15,32.723048,1,1.969384,1,1.342027,0.328,3.50E-05,0.879859,MB300T,MB300T81,2.2,3.112
MB300S,3468,9,15,36.710037,1,1.969384,1,1.452642,0.32626,7.60E-05,0.879859,MB300S,MB300S81,2.2,6.746
MB500S,3469,9,15,47.583643,1,1.253245,1,1.492077,0.471795,8.90E-05,0.879859,MB500S,MB500S84,1.4,7.842
MB500S,3470,9,15,52.788104,1,1.253245,1,1.43424,0.495289,1.90E-05,0.879859,MB500S,MB500S84,1.4,1.638
MB380S,3471,9,15,39.711896,1,1.43228,1,1.452642,0.414439,0.000123,0.879859,MB380S,MB380S85,1.6,10.885
MB380S,3472,9,15,40.724907,1,1.43228,1,1.285215,0.420624,0.000119,0.879859,MB380S,MB380S85,1.6,10.508
MTMIRA,3473,10,15,5.008364,1,3.312146,0,1.013012,0.357143,0.000148,0.879859,MTMIRA,MTMIRA85,3.7,13.066
MTTRED,3474,10,15,6.495353,1,2.237937,0,1.093016,0.380952,0.000123,0.879859,MTTRED,MTTRED84,2.5,10.902
MTCORD,3475,10,15,7.85223,1,2.237937,0,1.13142,0.381613,9.20E-05,0.879859,MTCORD,MTCORD84,2.5,8.159
MTGALA,3476,10,15,11.142193,1,1.879867,1,1.221277,0.349844,0.000144,0.879859,MTGALA,MTGALA85,2.1,12.766
MTSTAR,3477,10,15,11.736989,1,1.700832,0,1.148316,0.51273,5.50E-05,0.879859,MTSTAR,MTSTAR84,1.9,4.841
NISENT,3478,2,15,6.365242,1,2.775042,0,1.054614,0.356037,0.002026,0.879859,NISENT,NISENT84,3.1,179.235
NIPULS,3480,2,15,7.666357,1,2.775042,0,1.036112,0.343625,0.000563,0.879859,NIPULS,NIPULS84,3.1,49.816
NISTAN,3481,2,15,8.316914,1,2.058902,0,1.137504,0.417384,0.000728,0.879859,NISTAN,NISTAN84,2.3,64.398
NI200S,3482,2,15,8.363383,1,2.506489,0,1.140576,0.413123,0.000744,0.879859,NI200S,NI200S84,2.8,65.792
NIMAXI,3483,2,15,12.545539,1,1.700832,1,1.208305,0.496732,0.00112,0.879859,NIMAXI,NIMAXI85,1.9,99.051
NI300Z,3485,2,15,15.984201,1,1.700832,1,1.159053,0.521003,0.000762,0.879859,NI300Z,NI300Z84,1.9,67.409
PGGL,3486,14,15,11.05948,1,1.700832,0,1.277028,0.321192,0.000177,0.879859,PGGL,PGGL85,1.9,15.636
PS944,3488,12,15,19.925651,1,1.969384,1,1.1611,0.514759,0.000189,0.879859,PS944,PS94483,2.2,16.705
PS911,3489,12,15,29.693309,1,1.521797,1,1.09785,0.72479,6.60E-05,0.879859,PS911,PS91184,1.7,5.882
PS928S,3490,12,15,46.468401,1,1.253245,1,1.270311,0.859445,2.90E-05,0.879859,PS928S,PS928S85,1.4,2.586
RNSPOR,3491,24,15,9.196097,1,2.058902,1,1.206975,0.35285,2.70E-05,0.879859,RNSPOR,RNSPOR84,2.3,2.411
RNFUEG,3492,24,15,8.638476,1,2.058902,0,1.177488,0.366935,5.40E-05,0.879859,RNFUEG,RNFUEG83,2.3,4.794
SA900,3493,11,15,11.310409,1,1.879867,1,1.24754,0.423892,0.000128,0.879859,SA900,SA90081,2.1,11.353
SBSTDh,3494,5,15,4.636617,1,2.327454,0,0.994746,0.336585,0.002014,0.879859,SBSTDh,SBSTDh85,2.6,178.175
TYTERC,3501,1,15,4.97026,1,3.133111,0,1.009332,0.311558,0.001004,0.879859,TYTERC,TYTERC81,3.5,88.841
TYCORO,3504,1,15,6.447955,1,2.685524,0,1.07968,0.331754,0.001903,0.879859,TYCORO,TYCORO83,3,168.378
TYCELI,3505,1,15,7.85223,1,2.148419,0,1.15411,0.413386,0.00091,0.879859,TYCELI,TYCELI71,2.4,80.48
TYCAMR,3506,1,15,8.315985,1,2.596007,0,1.16774,0.393667,0.001449,0.879859,TYCAMR,TYCAMR83,2.9,128.132
TYMR2,3507,1,15,10.222119,1,2.327454,0,1.01352,0.476596,0.000365,0.879859,TYMR2,TYMR285,2.6,32.309
TYCRES,3508,1,15,14.581784,1,1.790349,1,1.23823,0.498243,0.000512,0.879859,TYCRES,TYCRES83,2,45.29
